ward_code,ward_name,total_ward_pop,imd_score,income_score,employment_score,education_score,health_score,crime_score,housing_services_score,living_env_score,wider_det_score
E05001320,Willenhall South,9,6239,6097.777777777777,5394.777777777777,4734.333333333333,6895,7532.777777777777,24067,13145.666666666666,18606.33
E05001341,Baildon,10,23744.9,23845.7,22497.2,22477.8,19813.9,17538,27599.1,16779.7,22189.4
E05001342,Bingley,10,23025.8,23307.9,22545.7,24750,19243.6,18207.3,27160.1,15998.1,21579.1
E05001343,Bingley Rural,11,18856.27,20084.545454545456,19638.272727272728,19980.272727272728,15217.454545454546,16273.545454545454,12582,14998,13790
E05001344,Bolton and Undercliffe,11,6490,6240.454545454545,7345,4983.272727272727,8255.818181818182,4858.363636363636,22548.18181818182,9630.272727272728,16089.23
E05001345,Bowling and Barkerend,12,1509.92,2151,2681.8333333333335,956.0833333333334,3930.1666666666665,3053.5,16197.416666666666,2815.25,9506.33
E05001346,Bradford Moor,10,1462,1409.7,3430.1,1162.2,4576.5,5923.8,9820.8,3065.9,6443.35
E05001347,City,13,1641,2669.3846153846152,3463.5384615384614,2869.4615384615386,5167.307692307692,4777.153846153846,10673.153846153846,1632.3076923076924,6152.73
E05001348,Clayton and Fairweather Green,11,8243.91,9235.545454545454,8356.181818181818,7362.909090909091,8279.636363636364,6329.363636363636,18516,13844.09090909091,16180.05
E05001349,Craven,11,24016.18,25659.454545454544,24384.272727272728,23974.363636363636,18805,23917.727272727272,13897.181818181818,15890.636363636364,14893.91
E05001350,Eccleshill,11,5354.91,6158.545454545455,5887.818181818182,3739.181818181818,6103.181818181818,2765.181818181818,24634.454545454544,17709.909090909092,21172.18
E05001351,Great Horton,10,3868.3,3516.2,3900.4,3396.5,5577.4,4679.2,18852.8,6858.4,12855.6
E05001352,Heaton,10,5176.3,4812.1,5908.7,4769.5,8273,6256.9,17187.2,10352.5,13769.85
E05001353,Idle and Thackley,11,20345.55,21267.272727272728,20403.909090909092,19505.090909090908,15613.90909090909,11472.545454545454,29075.363636363636,17406.81818181818,23241.09
E05001354,Ilkley,9,29090.67,29686.666666666668,29143.777777777777,30819,26247,22870.11111111111,29465.666666666668,16300.555555555555,22883.11
E05001355,Keighley Central,10,3625.8,4091.1,5228.4,3261,4392,5283.6,18497,3206.6,10851.8
E05001356,Keighley East,10,12584.3,13794.5,13502.4,11284.6,11819.2,12911.8,16997.8,9324.2,13161
E05001357,Keighley West,11,6721.18,7178.727272727273,7420.363636363636,5537.181818181818,5413.545454545455,5976.727272727273,19964.272727272728,14104.818181818182,17034.55
E05001358,Little Horton,12,1162.92,972.4166666666666,2107.3333333333335,1005.4166666666666,4156.583333333333,3897.5833333333335,13690.333333333334,3165,8427.67
E05001359,Manningham,10,900.8,1354.5,2339.7,732.3,3806.8,5609.2,7431.8,1326.8,4379.3
E05001360,Queensbury,9,17290,18807.88888888889,17106.666666666668,18547,12428.444444444445,14203.888888888889,16563.555555555555,14267,15415.28
E05001361,Royds,11,6323.73,7171.909090909091,7004.545454545455,4962.909090909091,6916.818181818182,3152.181818181818,20924.727272727272,17268.454545454544,19096.59
E05001362,Shipley,10,14031.2,17509,15070.9,18677.2,9993.5,10284.7,31707.3,6887.5,19297.4
E05001363,Thornton and Allerton,11,9079.91,10137,9474.636363636364,10498.09090909091,8860.363636363636,7041.545454545455,13548.181818181818,13609.181818181818,13578.68
E05001364,Toller,10,2900.9,3340.3,4118.3,2241.5,5235.4,7806.4,14588.7,2618.6,8603.65
E05001365,Tong,11,4503.82,4821.454545454545,4503.818181818182,3475.090909090909,4673,3354.4545454545455,18290.636363636364,17701.545454545456,17996.09
E05001366,Wharfedale,8,29794,29153.75,29222.625,31806.25,26175.625,25895.125,21068.625,20254.125,20661.38
E05001367,Wibsey,10,6672.9,7518.1,7707.5,5958.9,8670.2,4433.6,23426.7,6829.1,15127.9
E05001368,Windhill and Wrose,10,10492.7,11448.6,10221.2,7702.7,9193.2,6014.7,29373.9,13690.4,21532.15
E05001369,Worth Valley,9,18092.11,22641.777777777777,21110.555555555555,21578.444444444445,16205.333333333334,17411.555555555555,9170.777777777777,6954.555555555556,8062.67
E05001370,Wyke,10,11259.7,13174.1,11712,9344.8,9436.2,7973.9,20994.9,11763.5,16379.2
E05001371,Brighouse,7,14956.14,17243.428571428572,14875.42857142857,17073.14285714286,12923.42857142857,11407,28008.571428571428,7213.428571428572,17611
E05001372,Calder,8,14734.5,19090.5,16635.625,26198.25,15531.25,17839,14475,2439.75,8457.38
E05001373,Elland,7,13988.57,14409.142857142857,13394.714285714286,14101,13212.857142857143,11845.857142857143,25082.85714285714,7935.285714285715,16509.07
E05001374,Greetland and Stainland,7,20026.71,22705.571428571428,21269.428571428572,24225.285714285714,17690.428571428572,17797.85714285714,15505.42857142857,8237.142857142857,11871.29
E05001375,Hipperholme and Lightcliffe,7,23078.86,22101.285714285714,21661.285714285714,24407.428571428572,20748.571428571428,18181.285714285714,26320.571428571428,12682,19501.29
E05001376,Illingworth and Mixenden,8,9578.25,10327.375,8193.875,10980.25,7863.375,5643.875,13934.375,23082,18508.19
E05001377,Luddendenfoot,6,14915.33,19429.666666666668,17193.166666666668,22456.5,17693.333333333332,12425.333333333334,11461.5,4507.833333333333,7984.67
E05001378,Northowram and Shelf,7,22557.57,24410.571428571428,22862.428571428572,22595.571428571428,21131.85714285714,16233.142857142857,17248.714285714286,11236.42857142857,14242.57
E05001379,Ovenden,9,4906.89,6245.777777777777,4730.888888888889,7407.888888888889,4982.888888888889,2378.1111111111113,14886.777777777777,13242.444444444445,14064.61
E05001380,Park,10,1477.6,1543.2,2264.6,2105.7,4209.8,4945.1,23268.5,733.8,12001.15
E05001381,Rastrick,8,17502.75,18552.875,15486.625,18222.25,13349,14074.75,27942.25,14695.875,21319.06
E05001382,Ryburn,7,16733.43,19647.714285714286,19971.428571428572,21880.85714285714,18849.428571428572,16607.85714285714,11033.714285714286,8041.285714285715,9537.5
E05001383,Skircoat,8,15567,17048.875,14960,22822.125,14195.375,12171.625,29742.125,4177.25,16959.69
E05001384,Sowerby Bridge,7,15007.43,16056.714285714286,14071,16314,13300.57142857143,13484,29976.571428571428,5968,17972.29
E05001385,Todmorden,8,9553.75,13242.625,11012.125,18394.25,10721.75,9972.5,8962.5,2503.375,5732.94
E05001386,Town,8,7750.38,9487,7696.75,10317.5,6446.125,7797.375,18808.25,6060.875,12434.56
E05001387,Warley,7,10614.29,9059.714285714286,10375.714285714286,11647.142857142857,13059.142857142857,8527,19918.85714285714,10550.285714285714,15234.57
E05001389,Ashbrow,13,10663.92,10735.461538461539,9948.538461538461,12061.076923076924,9938.538461538461,9594.692307692309,11853.153846153846,15021.461538461539,13437.31
E05001390,Batley East,10,7316,6184.2,8772.3,6388.9,9695.7,11305.4,16698.2,6973.1,11835.65
E05001391,Batley West,13,9300,8392.461538461539,9887.692307692309,7431.538461538462,10281.692307692309,7717.461538461538,20545.615384615383,11583.76923076923,16064.69
E05001392,Birstall and Birkenshaw,11,19360.55,19597.454545454544,18315.727272727272,20369.090909090908,16255.727272727272,12694.818181818182,24527.727272727272,15002.454545454546,19765.09
E05001393,Cleckheaton,10,16629.7,17407.7,15909.8,17445.7,14563,12200,19679.8,12506.7,16093.25
E05001396,Dalton,12,12182.83,12876.916666666666,11716.416666666666,10952.083333333334,11100,10087.916666666666,20770.25,13577.166666666666,17173.71
E05001397,Denby Dale,10,23394.6,23826.9,22469,26782.4,20129.1,23622.4,9147.4,18251.4,13699.4
E05001398,Dewsbury East,12,9811.67,9520.916666666666,10682.75,9216.333333333334,9935.083333333334,8466.75,13061.916666666666,13713.583333333334,13387.75
E05001399,Dewsbury South,12,8274.33,8509.333333333334,9541.333333333334,7470.75,9770.916666666666,11218,12174.333333333334,12922,12548.17
E05001400,Dewsbury West,13,3487.46,3401,4711.384615384615,3071.5384615384614,5832.2307692307695,4011.769230769231,14334.384615384615,9077.384615384615,11705.88
E05001401,Golcar,11,16053.64,17018.363636363636,16522.454545454544,17988.909090909092,14580,13094.636363636364,16409.909090909092,10392.636363636364,13401.27
E05001402,Greenhead,12,9260.5,9121.75,9841.166666666666,14370.416666666666,9716.25,8983.416666666666,20385.083333333332,4214.25,12299.67
E05001403,Heckmondwike,11,12130.91,11657.818181818182,12539.181818181818,9324.363636363636,11553.818181818182,9670.454545454546,26362.454545454544,13735.181818181818,20048.82
E05001405,Holme Valley South,11,23934.82,25252.909090909092,24219.727272727272,27372.909090909092,24738.272727272728,19515.81818181818,11220.454545454546,12865.90909090909,12043.18
E05001407,Lindley,12,22011.75,20468.833333333332,18492,24173.416666666668,17602.833333333332,18222,28041.25,16298.416666666666,22169.83
E05001408,Liversedge and Gomersal,12,14198.83,14933.916666666666,13355.833333333334,14353.083333333334,12613.166666666666,9627.75,18974.833333333332,14795.5,16885.17
E05001409,Mirfield,12,22157.83,21953.583333333332,19979.166666666668,22642.5,18401.75,15891,25532.166666666668,17796.916666666668,21664.54
E05001410,Newsome,11,8370.82,9837.272727272728,7998.727272727273,12605.272727272728,7604.272727272727,4498.272727272727,23568.545454545456,8640.90909090909,16104.73
E05001444,"Ackworth, North Elmsall and Upton",11,16982.82,19561.727272727272,16703.363636363636,15815.636363636364,13941.363636363636,13877.363636363636,10441.818181818182,22010.090909090908,16225.95
E05001445,Airedale and Ferry Fryston,10,8079.2,9608.4,7585.2,5079.7,5820.8,8349,15050.6,24914,19982.3
E05001446,Altofts and Whitwood,10,17143.9,17916.2,16735.1,15195.4,10334.6,16002,22290.5,18151.1,20220.8
E05001447,Castleford Central and Glasshoughton,12,10864,14341.416666666666,11074.083333333334,10086.166666666666,7243.083333333333,5967.916666666667,30457.833333333332,10447.25,20452.54
E05001448,"Crofton, Ryhill and Walton",10,16485.9,18548.5,15412.8,15696.1,11469.8,14348,12349.6,22600.3,17474.95
E05001449,Featherstone,11,9061.91,11069.363636363636,8386.818181818182,7743.636363636364,5289.545454545455,10827.454545454546,19510.727272727272,16857.363636363636,18184.05
E05001450,Hemsworth,10,5773,8570.8,4985.1,4006.8,3842.5,6346.3,15105.6,22001.5,18553.55
E05001451,Horbury and South Ossett,10,17527,18339.6,16316.7,16734.7,13273.8,14018.5,26928,14899.8,20913.9
E05001452,Knottingley,9,5706,8657.777777777777,6158.777777777777,4667.222222222223,4369.777777777777,4511.666666666667,9273,19282,14277.5
E05001453,Normanton,10,10521.2,12383,10785.9,7356.4,7957.6,7683.3,23292.1,18669.5,20980.8
E05001454,Ossett,11,18124.91,18764.18181818182,16578.545454545456,17360.454545454544,11867.454545454546,13329.545454545454,27966.81818181818,15709.636363636364,21838.23
E05001455,Pontefract North,10,13467,14366.7,12523.2,12487.6,8064.1,9053.7,24501,22925.1,23713.05
E05001456,Pontefract South,10,15742.5,16926.2,14179.8,15910.9,12071,12784.2,22437.5,20999.9,21718.7
E05001457,South Elmsall and South Kirkby,11,7181.82,9616.09090909091,6887.545454545455,3868.4545454545455,5005.181818181818,7543.545454545455,16290.90909090909,22509.545454545456,19400.23
E05001458,Stanley and Outwood East,11,20696.55,22843.636363636364,20679.18181818182,19101.454545454544,13936.545454545454,16665.18181818182,17387.272727272728,19175.81818181818,18281.55
E05001459,Wakefield East,10,4426.5,5085.9,5204.7,3115.9,4873.4,3624.3,22728.4,12556.3,17642.35
E05001460,Wakefield North,10,9587.4,10228.7,10502.9,8306.3,7550.1,6538.4,28860.8,12467.8,20664.3
E05001461,Wakefield Rural,11,20657,23308.636363636364,21587.727272727272,20204.272727272728,16646.909090909092,16391.363636363636,12177.181818181818,16406.727272727272,14291.95
E05001462,Wakefield South,9,16692.22,18307.333333333332,16382.111111111111,16657.88888888889,12900,11524.111111111111,22163.11111111111,18777.88888888889,20470.5
E05001463,Wakefield West,9,7872.56,9425.111111111111,7675.777777777777,7649.888888888889,6482.555555555556,4056.4444444444443,31488.222222222223,16879.666666666668,24183.94
E05001464,Wrenthorpe and Outwood West,10,21046.9,21449,19428.7,18044,14338.3,17288.2,25540.2,21705.6,23622.9
E05001687,Beverley Rural,8,26148.25,28935.125,29368,26618.125,28894.875,30988.375,5558.25,16094.5,10826.38
E05001688,Bridlington Central and Old Town,7,9658,9501.42857142857,7752.857142857143,6348.285714285715,10903,11965.857142857143,23948.428571428572,19038.14285714286,21493.29
E05001689,Bridlington North,9,17752.67,18941.555555555555,12438.444444444445,12838.222222222223,16535.88888888889,23374.88888888889,19222.11111111111,23517,21369.56
E05001690,Bridlington South,10,5335.3,6239.8,4117.6,5637.5,5776.7,5787.2,29392.1,8197.7,18794.9
E05001691,Cottingham North,6,26084.67,24275.5,21617.166666666668,26162.666666666668,22152.333333333332,23262.333333333332,26449.5,19771,23110.25
E05001692,Cottingham South,6,22179.83,20841.833333333332,18497.333333333332,21599.166666666668,19016.833333333332,16534.666666666668,30027.666666666668,21489,25758.33
E05001693,Dale,12,28870.58,28751.416666666668,28869.583333333332,26287.5,27706.166666666668,29668.166666666668,13667.083333333334,24548.833333333332,19107.96
E05001694,Driffield and Rural,10,20786.8,19356.2,19149.4,17163.6,19629.4,22542,22936.2,20075,21505.6
E05001695,East Wolds and Coastal,9,17681.56,20312.333333333332,19228.777777777777,17701.666666666668,22498.444444444445,25991.222222222223,3508.5555555555557,11744.333333333334,7626.44
E05001696,Goole North,6,17464,18411.833333333332,16376.833333333334,10612.833333333334,17811,19418.166666666668,20150.166666666668,19586,19868.08
E05001697,Goole South,6,9202.5,10320.666666666666,10139.5,4433.666666666667,12340.833333333334,11337,16774.333333333332,11722.166666666666,14248.25
E05001698,Hessle,10,22931.4,20215.3,20764.2,20186.7,21945.7,17189.3,30037.6,16433.7,23235.65
E05001699,Howden,3,24929.67,24335,25121,20604.333333333332,25487.666666666668,21528,15129,20390,17759.5
E05001700,Howdenshire,9,21097.56,24956.333333333332,24903.666666666668,17758.88888888889,23529.222222222223,27051.555555555555,4670.777777777777,15218.555555555555,9944.67
E05001701,Mid Holderness,9,20088.78,22341,20796.666666666668,17460.333333333332,24708,25265.555555555555,4972.222222222223,15838.333333333334,10405.28
E05001702,Minster and Woodmansey,10,21634.7,19091.8,20343.4,20111.3,20903.1,16966.7,29273.3,22768.9,26021.1
E05001703,North Holderness,6,15179.33,16845.5,12132,14308,13900.666666666666,17224.666666666668,18044,14180.666666666666,16112.33
E05001705,St Mary's,10,26996.7,25533.7,23598.8,25008.6,24176.7,24317.2,30917.2,21543.6,26230.4
E05001706,"Snaith, Airmyn, Rawcliffe and Marshland",6,20153.5,23889.833333333332,22008.166666666668,17173.333333333332,22341.166666666668,24678.333333333332,6259,14448.166666666666,10353.58
E05001707,South East Holderness,10,9913.1,12839.6,9638.3,7975.3,12763.9,18083.8,10319.7,10118.3,10219
E05001708,South Hunsley,6,31366,30274,30440.5,29234.833333333332,30946.5,30484.333333333332,12990,27764.166666666668,20377.08
E05001709,South West Holderness,9,22063.44,20765.222222222223,18555.88888888889,18610.222222222223,19458,26821.777777777777,14700.555555555555,22703.11111111111,18701.83
E05001710,Tranby,7,22696.14,21062.428571428572,19537.428571428572,17693.428571428572,20923.714285714286,19039.714285714286,29743.14285714286,22637.85714285714,26190.5
E05001711,Willerby and Kirk Ella,9,31608.67,30143.333333333332,29289.11111111111,28076,29996.333333333332,27275.88888888889,28152.333333333332,23207.333333333332,25679.83
E05001713,Croft Baker,8,7712.5,7790.875,6681.5,7285.75,7980.125,8113.375,25935,11734.875,18834.94
E05001714,East Marsh,7,1148.43,1346,1372.857142857143,942.2857142857143,2820,1433.4285714285713,18728.571428571428,4241.571428571428,11485.07
E05001715,Freshney,7,18680.71,18867.85714285714,16598.85714285714,14321.42857142857,14927.57142857143,17076.428571428572,16297,25873.85714285714,21085.43
E05001716,Haverstoe,7,25651,26272.285714285714,22427.571428571428,20458.14285714286,22248.14285714286,19649.428571428572,23758,28377.14285714286,26067.57
E05001717,Heneage,8,8432,9024,8326.125,6908.5,9157.25,4708.875,27916,8777.25,18346.62
E05001718,Humberston and New Waltham,7,25217,23867.14285714286,22362,21723.571428571428,21681.14285714286,22181.14285714286,15726.142857142857,26320.85714285714,21023.5
E05001719,Immingham,8,14159.5,13865.75,12789.875,9415,11110.375,17756.375,18173.5,27691.125,22932.31
E05001720,Park,8,14998.62,15666.5,14578.125,13639.625,14004.75,9037.625,30717.625,8970.375,19844
E05001721,Scartho,7,25566,23081.428571428572,22350.571428571428,20451.714285714286,22073.85714285714,25202.714285714286,20350.428571428572,27348.571428571428,23849.5
E05001722,Sidney Sussex,9,6035.11,7383.111111111111,6582.555555555556,4603.555555555556,7876.888888888889,3936.4444444444443,27460.444444444445,2947.1111111111113,15203.78
E05001723,South,9,4180.11,4205.111111111111,3832,3062,4852.222222222223,3864.4444444444443,19223.333333333332,20398.444444444445,19810.89
E05001724,Waltham,5,24988.4,24700,22658.4,23483.8,21510,25529.6,12031.6,28170.2,20100.9
E05001725,West Marsh,5,1758.8,2543.6,1703.6,2294.8,3848.4,1257.8,21110.2,4057.8,12584
E05001726,Wolds,5,22765.4,24841,24473.2,23000.8,19631.4,21434.2,6160.8,24155.8,15158.3
E05001727,Yarborough,7,13200.57,12643.142857142857,12006.285714285714,9470.857142857143,13750,9890.285714285714,25898.428571428572,16816.714285714286,21357.57
E05002078,Budshead,8,13071.75,12517.5,10158.875,11308.75,10381,15230.625,15835.125,29768.5,22801.81
E05002079,Compton,8,22955.38,23771.625,21105.375,23140.75,17263.25,21294.625,25246,13997.25,19621.62
E05002080,Devonport,10,5308.2,6359.7,4951.9,5955.4,4204.3,10881.6,18573.9,12609.5,15591.7
E05002081,Drake,6,12184.17,18075.833333333332,17217.166666666668,12076,6161.666666666667,7601.666666666667,23347.5,4954.666666666667,14151.08
E05002082,Efford and Lipson,9,8674.78,9631.333333333334,7929,7794.111111111111,8259.666666666666,10304.888888888889,17469.666666666668,17016.555555555555,17243.11
